6271.33984375  84.3634522071 
6271.90852682  84.4027382995 
6272.47720988  84.4419702548 
6273.04589295  84.4811481077 
6273.61457602  84.5202718934 
6274.18325909  84.5593416466 
6274.75194215  84.5983574024 
6275.32062522  84.6373191957 
6275.88930829  84.6762270615 
6276.45799135  84.7150810346 
6277.02667442  84.75388115 
6277.59535749  84.7926274427 
6278.16404055  84.8313199476 
6278.73272362  84.8699586997 
6279.30140669  84.9085437338 
6279.87008976  84.947075085 
6280.43877282  84.9855527881 
6281.00745589  85.0239768781 
6281.57613896  85.06234739 
6282.14482202  85.1006643587 
6282.71350509  85.1389278191 
6283.28218816  85.1771378061 
6283.85087123  85.2152943548 
6284.41955429  85.2533975 
6284.98823736  85.2914472768 
6285.55692043  85.32944372 
6286.12560349  85.3673868645 
6286.69428656  85.4052767454 
6287.26296963  85.4431133975 
6287.83165269  85.4808968558 
6288.40033576  85.5186271553 
6288.96901883  85.5563043309 
6289.5377019  85.5939284175 
6290.10638496  85.63149945 
6290.67506803  85.6690174635 
6291.2437511  85.7064824928 
6291.81243416  85.7438945729 
6292.38111723  85.7812537387 
6292.9498003  85.8185600252 
6293.51848337  85.8558134673 
6294.08716643  85.8930140999 
6294.6558495  85.9301619581 
6295.22453257  85.9672570767 
6295.79321563  86.0042994907 
6296.3618987  86.0412892349 
6296.93058177  86.0782263445 
6297.49926483  86.1151108542 
6298.0679479  86.1519427991 
6298.63663097  86.1887222141 
6299.20531404  86.2254491341 
6299.7739971  86.262123594 
6300.34268017  86.2987456289 
6300.91136324  86.3353152736 
6301.4800463  86.3718325631 
6302.04872937  86.4082975323 
6302.61741244  86.4447102162 
6303.18609551  86.4810706497 
6303.75477857  86.5173788678 
6304.32346164  86.5536349053 
6304.89214471  86.5898387972 
6305.46082777  86.6259905786 
6306.02951084  86.6620902842 
6306.59819391  86.6981379491 
6307.16687697  86.7341336082 
6307.73556004  86.7700772964 
6308.30424311  86.8059690487 
6308.87292618  86.8418089 
6309.44160924  86.8775968853 
6310.01029231  86.9133330394 
6310.57897538  86.9490173974 
6311.14765844  86.9846499942 
6311.71634151  87.0202308647 
6312.28502458  87.0557600439 
6312.85370765  87.0912375667 
6313.42239071  87.126663468 
6313.99107378  87.1620377828 
6314.55975685  87.197360546 
6315.12843991  87.2326317926 
6315.69712298  87.2678515575 
6316.26580605  87.3030198756 
6316.83448912  87.3381367819 
6317.40317218  87.3732023114 
6317.97185525  87.4082164989 
6318.54053832  87.4431793795 
6319.10922138  87.4780909879 
6319.67790445  87.5129513593 
6320.24658752  87.5477605285 
6320.81527058  87.5825185305 
6321.38395365  87.6172254002 
6321.95263672  87.6518811726 
6322.52131979  87.6864858826 
6323.09000285  87.7210395651 
6323.65868592  87.755542255 
6324.22736899  87.7899939874 
6324.79605205  87.8243947972 
6325.36473512  87.8587447193 
6325.93341819  87.8930437886 
6326.50210126  87.92729204 
6327.07078432  87.9614895087 
6327.63946739  87.9956362293 
6328.20815046  88.029732237 
6328.77683352  88.0637775667 
6329.34551659  88.0977722532 
6329.91419966  88.1317163315 
6330.48288272  88.1656098366 
6331.05156579  88.1994528035 
6331.62024886  88.2332452669 
6332.18893193  88.266987262 
6332.75761499  88.3006788236 
6333.32629806  88.3343199867 
6333.89498113  88.3679107862 
6334.46366419  88.4014512571 
6335.03234726  88.4349414342 
6335.60103033  88.4683813526 
6336.1697134  88.5017710472 
6336.73839646  88.5351105529 
6337.30707953  88.5683999046 
6337.8757626  88.6016391373 
6338.44444566  88.634828286 
6339.01312873  88.6679673856 
6339.5818118  88.701056471 
6340.15049486  88.7340955772 
6340.71917793  88.767084739 
6341.287861  88.8000239916 
6341.85654407  88.8329133697 
6342.42522713  88.8657529083 
6342.9939102  88.8985426424 
6343.56259327  88.9312826069 
6344.13127633  88.9639728368 
6344.6999594  88.9966133669 
6345.26864247  89.0292042323 
6345.83732554  89.0617454679 
6346.4060086  89.0942371086 
6346.97469167  89.1266791893 
6347.54337474  89.1590717451 
6348.1120578  89.1914148107 
6348.68074087  89.2237084213 
6349.24942394  89.2559526116 
6349.818107  89.2881474168 
6350.38679007  89.3202928716 
6350.95547314  89.3523890111 
6351.52415621  89.3844358701 
6352.09283927  89.4164334837 
6352.66152234  89.4483818868 
6353.23020541  89.4802811142 
6353.79888847  89.512131201 
6354.36757154  89.5439321821 
6354.93625461  89.5756840924 
6355.50493768  89.6073869669 
6356.07362074  89.6390408405 
6356.64230381  89.6706457481 
6357.21098688  89.7022017248 
6357.77966994  89.7337088053 
6358.34835301  89.7651670248 
6358.91703608  89.796576418 
6359.48571914  89.8279370201 
6360.05440221  89.8592488658 
6360.62308528  89.8905119901 
6361.19176835  89.9217264281 
6361.76045141  89.9528922145 
6362.32913448  89.9840093844 
6362.89781755  90.0150779727 
6363.46650061  90.0460980144 
6364.03518368  90.0770695443 
6364.60386675  90.1079925975 
6365.17254982  90.1388672088 
6365.74123288  90.1696934132 
6366.30991595  90.2004712457 
6366.87859902  90.2312007411 
6367.44728208  90.2618819345 
6368.01596515  90.2925148608 
6368.58464822  90.3230995548 
6369.15333129  90.3536360517 
6369.72201435  90.3841243862 
6370.29069742  90.4145645933 
6370.85938049  90.444956708 
6371.42806355  90.4753007653 
6371.99674662  90.5055968 
6372.56542969  90.535844847 
6373.13411275  90.5660449415 
6373.70279582  90.5961971182 
6374.27147889  90.6263014121 
6374.84016196  90.6563578581 
6375.40884502  90.6863664913 
6375.97752809  90.7163273465 
6376.54621116  90.7462404587 
6377.11489422  90.7761058629 
6377.68357729  90.8059235939 
6378.25226036  90.8356936867 
6378.82094343  90.8654161762 
6379.38962649  90.8950910974 
6379.95830956  90.9247184853 
6380.52699263  90.9542983747 
6381.09567569  90.9838308007 
6381.66435876  91.013315798 
6382.23304183  91.0427534018 
6382.80172489  91.0721436469 
6383.37040796  91.1014865683 
6383.93909103  91.1307822009 
6384.5077741  91.1600305797 
6385.07645716  91.1892317395 
