# From https://snfactory.lbl.gov/snf/snf-specstars.html
#  Wave, Flux 1e-16 erg/s/cm2/AA
3.000000000000000000e+03 3.795760003683832906e+02
3.004199999999999818e+03 4.592313955736944990e+02
3.008400000000000091e+03 5.227789530919201297e+02
3.012599999999999909e+03 5.736279593069502880e+02
3.016800000000000182e+03 6.179199485300570132e+02
3.021000000000000000e+03 6.633027596539848219e+02
3.025199999999999818e+03 7.213284660844332166e+02
3.029400000000000091e+03 8.069228477835487183e+02
3.033599999999999909e+03 8.917202382822055142e+02
3.037800000000000182e+03 9.305911095848864534e+02
3.042000000000000000e+03 9.450936284471922590e+02
3.046199999999999818e+03 9.748918217087242510e+02
3.050400000000000091e+03 1.046317936293493176e+03
3.054599999999999909e+03 1.187475231643328698e+03
3.058800000000000182e+03 1.314362293938479979e+03
3.063000000000000000e+03 1.312149324231882247e+03
3.067199999999999818e+03 1.267351442995904108e+03
3.071400000000000091e+03 1.309207531004466091e+03
3.075599999999999909e+03 1.402689513621050992e+03
3.079800000000000182e+03 1.488031844633975879e+03
3.084000000000000000e+03 1.567922224145487689e+03
3.088199999999999818e+03 1.646927257672542055e+03
3.092400000000000091e+03 1.738849222629509313e+03
3.096599999999999909e+03 1.860574377257504921e+03
3.100800000000000182e+03 1.982758151302928582e+03
3.105000000000000000e+03 2.073662364922955931e+03
3.109199999999999818e+03 2.152583151348942010e+03
3.113400000000000091e+03 2.239976244520224100e+03
3.117599999999999909e+03 2.329445044379986484e+03
3.121800000000000182e+03 2.416791039963589810e+03
3.126000000000000000e+03 2.500525612702361741e+03
3.130199999999999818e+03 2.578559044889872439e+03
3.134400000000000091e+03 2.677394811381210729e+03
3.138599999999999909e+03 2.815330037144647122e+03
3.142800000000000182e+03 2.937837470888588541e+03
3.147000000000000000e+03 3.003805228443700344e+03
3.151199999999999818e+03 3.052399116072574088e+03
3.155400000000000091e+03 3.115791673026747048e+03
3.159599999999999909e+03 3.194280456943402896e+03
3.163800000000000182e+03 3.286451377045620120e+03
3.168000000000000000e+03 3.375412923774484170e+03
3.172199999999999818e+03 3.448642159617892503e+03
3.176400000000000091e+03 3.516372540903493245e+03
3.180599999999999909e+03 3.584290040568434051e+03
3.184800000000000182e+03 3.642914057044473793e+03
3.189000000000000000e+03 3.689336055851351375e+03
3.193199999999999818e+03 3.735089506072798031e+03
3.197400000000000091e+03 3.787558186885575196e+03
3.201599999999999909e+03 3.847433411596678525e+03
3.205800000000000182e+03 3.909744753938591657e+03
3.210000000000000000e+03 3.956682388566322516e+03
3.214199999999999818e+03 3.981470123762787807e+03
3.218400000000000091e+03 3.996144791966980392e+03
3.222599999999999909e+03 4.015100766626053428e+03
3.226800000000000182e+03 4.058496335574238401e+03
3.231000000000000000e+03 4.126704187578602614e+03
3.235199999999999818e+03 4.191089998734813889e+03
3.239400000000000091e+03 4.232491542979243604e+03
3.243599999999999909e+03 4.242312642457768561e+03
3.247800000000000182e+03 4.232945723068409279e+03
3.252000000000000000e+03 4.248583722543171461e+03
3.256199999999999818e+03 4.289227786685299179e+03
3.260400000000000091e+03 4.306292106772742954e+03
3.264599999999999909e+03 4.287906454252004551e+03
3.268800000000000182e+03 4.253207354207836033e+03
3.273000000000000000e+03 4.232502702702097849e+03
3.277199999999999818e+03 4.271253644213109510e+03
3.281400000000000091e+03 4.350737761499479348e+03
3.285599999999999909e+03 4.398209122793877214e+03
3.289800000000000182e+03 4.400178170910374320e+03
3.294000000000000000e+03 4.384923944731983283e+03
3.298199999999999818e+03 4.372836908872358435e+03
3.302400000000000091e+03 4.382984183924015269e+03
3.306599999999999909e+03 4.407191602943918042e+03
3.310800000000000182e+03 4.419359808071042607e+03
3.315000000000000000e+03 4.414913400733601520e+03
3.319199999999999818e+03 4.400017573832440576e+03
3.323400000000000091e+03 4.384136058071840125e+03
3.327599999999999909e+03 4.379726827025709099e+03
3.331800000000000182e+03 4.384170212585407171e+03
3.336000000000000000e+03 4.388147030981034732e+03
3.340199999999999818e+03 4.387249279665516951e+03
3.344400000000000091e+03 4.378696310022326543e+03
3.348599999999999909e+03 4.366914700944290416e+03
3.352800000000000182e+03 4.358549263559618339e+03
3.357000000000000000e+03 4.356147455820731921e+03
3.361199999999999818e+03 4.361587052869394938e+03
3.365400000000000091e+03 4.364473630894004600e+03
3.369599999999999909e+03 4.351074863402047413e+03
3.373800000000000182e+03 4.331263313848627149e+03
3.378000000000000000e+03 4.319823117464571624e+03
3.382199999999999818e+03 4.310371319334849431e+03
3.386400000000000091e+03 4.292959029927281335e+03
3.390599999999999909e+03 4.274567105412482306e+03
3.394800000000000182e+03 4.263564797004142747e+03
3.399000000000000000e+03 4.251663899352454791e+03
3.403199999999999818e+03 4.229278743609570483e+03
3.407400000000000091e+03 4.204777470660815197e+03
3.411599999999999909e+03 4.187212899687991012e+03
3.415800000000000182e+03 4.171347648497680893e+03
3.420000000000000000e+03 4.151997110552679260e+03
3.424199999999999818e+03 4.134462039867625208e+03
3.428400000000000091e+03 4.123274819738420774e+03
3.432599999999999909e+03 4.115957279054749051e+03
3.436800000000000182e+03 4.109724745276377689e+03
3.441000000000000000e+03 4.109451975335312454e+03
3.445199999999999818e+03 4.117564184158744865e+03
3.449400000000000091e+03 4.122096329941999102e+03
3.453599999999999909e+03 4.114122164106196578e+03
3.457800000000000182e+03 4.099713564014904478e+03
3.462000000000000000e+03 4.084314043277941892e+03
3.466199999999999818e+03 4.070521180334680139e+03
3.470400000000000091e+03 4.060824170365496229e+03
3.474599999999999909e+03 4.058668903763888466e+03
3.478800000000000182e+03 4.063332220096009223e+03
3.483000000000000000e+03 4.058656583865684752e+03
3.487199999999999818e+03 4.037602333292460116e+03
3.491400000000000091e+03 4.020925620618485482e+03
3.495599999999999909e+03 4.018627884165760406e+03
3.499800000000000182e+03 4.012128195011790467e+03
3.504000000000000000e+03 3.993825262427540565e+03
3.508199999999999818e+03 3.977265346635982496e+03
3.512400000000000091e+03 3.971086231093979677e+03
3.516599999999999909e+03 3.976008564254124849e+03
3.520800000000000182e+03 3.990419403868093923e+03
3.525000000000000000e+03 4.007882789117561515e+03
3.529199999999999818e+03 4.021505931599753239e+03
3.533400000000000091e+03 4.023644895382507002e+03
3.537599999999999909e+03 4.013578894246197706e+03
3.541800000000000182e+03 4.000526830995234377e+03
3.546000000000000000e+03 3.989953112844445968e+03
3.550199999999999818e+03 3.981911610157539599e+03
3.554400000000000091e+03 3.976936478210540372e+03
3.558599999999999909e+03 3.975565433650612704e+03
3.562800000000000182e+03 3.974498774712772502e+03
3.567000000000000000e+03 3.965838604974494046e+03
3.571199999999999818e+03 3.949634509937369330e+03
3.575400000000000091e+03 3.932782992669663145e+03
3.579599999999999909e+03 3.922403392854302183e+03
3.583800000000000182e+03 3.926573438560464183e+03
3.588000000000000000e+03 3.940364393459196890e+03
3.592199999999999818e+03 3.948173576785718978e+03
3.596400000000000091e+03 3.946437931529510934e+03
3.600599999999999909e+03 3.939703156530911201e+03
3.604800000000000182e+03 3.932918129933314958e+03
3.609000000000000000e+03 3.932162803099928624e+03
3.613199999999999818e+03 3.935367109391713711e+03
3.617400000000000091e+03 3.935502442066387630e+03
3.621599999999999909e+03 3.931300953851147824e+03
3.625800000000000182e+03 3.924185832037259843e+03
3.630000000000000000e+03 3.918717935746521107e+03
3.634199999999999818e+03 3.921205531646464351e+03
3.638400000000000091e+03 3.930324139135142104e+03
3.642599999999999909e+03 3.941797304715043538e+03
3.646800000000000182e+03 3.950111571057634592e+03
3.651000000000000000e+03 3.949022323914273329e+03
3.655199999999999818e+03 3.942456994606036915e+03
3.659400000000000091e+03 3.938052369566506968e+03
3.663599999999999909e+03 3.932540047667989711e+03
3.667800000000000182e+03 3.919240933718990618e+03
3.672000000000000000e+03 3.906536709106911985e+03
3.676199999999999818e+03 3.906600427796809527e+03
3.680400000000000091e+03 3.901676075954294902e+03
3.684599999999999909e+03 3.869586499533456390e+03
3.688800000000000182e+03 3.826476374958979704e+03
3.693000000000000000e+03 3.793627103180824179e+03
3.697199999999999818e+03 3.776272848360420539e+03
3.701400000000000091e+03 3.777923968993923609e+03
3.705599999999999909e+03 3.791230410468761875e+03
3.709800000000000182e+03 3.806381035830967903e+03
3.714000000000000000e+03 3.825616711509392189e+03
3.718199999999999818e+03 3.852332473760146513e+03
3.722400000000000091e+03 3.876030409573147153e+03
3.726599999999999909e+03 3.887189343476379236e+03
3.730800000000000182e+03 3.904678836361459162e+03
3.735000000000000000e+03 3.945227415770561947e+03
3.739199999999999818e+03 3.979860636975270154e+03
3.743400000000000091e+03 3.984967489896080224e+03
3.747599999999999909e+03 4.001757745159375190e+03
3.751800000000000182e+03 4.060185693541509409e+03
