6080.063476562266  1.7112148962478393 
6081.638684517125  1.7123501942837136 
6083.213892471982  1.7134793361890561 
6084.78910042684  1.7146024015864327 
6086.364308381699  1.7157194700984049 
6087.939516336556  1.716830621347536 
6089.5147242914145  1.71793593495639 
6091.089932246272  1.7190354905475302 
6092.66514020113  1.72012936774352 
6094.240348155989  1.7212176461669233 
6095.815556110846  1.7223004054403015 
6097.390764065704  1.7233777251862206 
6098.965972020562  1.7244496850272413 
6100.54117997542  1.7255163645859288 
6102.1163879302785  1.7265778434848469 
6103.691595885137  1.727634201084584 
6105.266803839994  1.7286855149759508 
6106.842011794853  1.7297318605560574 
6108.41721974971  1.7307733152047151 
6109.992427704568  1.7318099532349152 
6111.567635659427  1.7328418495744702 
6113.142843614284  1.733869078943826 
6114.7180515691425  1.7348917145027374 
6116.293259524  1.7359098287852248 
6117.868467478858  1.7369234942852925 
6119.443675433717  1.737932783718861 
6121.018883388574  1.7389377668660022 
6122.594091343432  1.7399385157114007 
6124.16929929829  1.7409350992566037 
6125.744507253148  1.7419275876527536 
6127.3197152080065  1.7429160494648386 
6128.894923162865  1.7439005535125032 
6130.470131117722  1.7448811663234665 
6132.045339072581  1.7458579569502037 
6133.620547027438  1.7468309906507784 
6135.195754982296  1.7478003336545953 
6136.770962937155  1.7487660523693191 
6138.346170892012  1.7497282105578051 
6139.9213788468705  1.7506868738601047 
6141.496586801728  1.7516421053514932 
6143.071794756586  1.7525939684855985 
6144.647002711445  1.7535425265014057 
6146.222210666302  1.7544878412481923 
6147.79741862116  1.7554299745206667 
6149.372626576018  1.7563689875642017 
6150.947834530876  1.7573049418970188 
6152.523042485735  1.7582378959596103 
6154.098250440593  1.7591679099168689 
6155.67345839545  1.7600950436208223 
6157.248666350309  1.761019355453755 
6158.823874305166  1.7619409022117907 
6160.399082260024  1.7628597434923 
6161.974290214883  1.7637759342869685 
6163.54949816974  1.7646895319121543 
6165.124706124599  1.7656005930984975 
6166.699914079456  1.76650917193183 
6168.275122034314  1.7674153242514878 
6169.850329989173  1.7683191046344289 
6171.42553794403  1.7692205669409309 
6173.000745898888  1.7701197637506996 
6174.575953853746  1.7710167491713944 
6176.151161808604  1.77191157517882 
6177.726369763463  1.77280429370876 
6179.301577718321  1.7736949564823592 
6180.876785673178  1.7745836147951195 
6182.451993628037  1.7754703182908997 
6184.027201582894  1.7763551176758485 
6185.6024095377525  1.7772380628339306 
6187.177617492611  1.7781192021029713 
6188.752825447468  1.7789985846138736 
6190.328033402327  1.7798762579550387 
6191.903241357184  1.7807522708571926 
6193.478449312042  1.7816266690533669 
6195.053657266901  1.782499501001439 
6196.628865221758  1.7833708118814684 
6198.2040731766165  1.7842406476338517 
6199.779281131474  1.7851090537114942 
6201.354489086332  1.7859760754909078 
6202.929697041191  1.7868417562240215 
6204.504904996049  1.7877061413710178 
6206.080112950906  1.7885692739437218 
6207.655320905765  1.7894311965101226 
6209.230528860622  1.7902919528823988 
6210.8057368154805  1.7911515840678476 
6212.380944770339  1.792010132419819 
6213.956152725196  1.7928676399424148 
6215.531360680055  1.7937241466206615 
6217.106568634912  1.7945796933272506 
6218.68177658977  1.7954343201345182 
6220.256984544629  1.796288066372654 
6221.832192499486  1.7971409713936741 
6223.4074004543445  1.7979930744040762 
6224.982608409202  1.798844413518964 
6226.55781636406  1.7996950262349856 
6228.133024318919  1.8005449504162243 
