# Wavelength, Instrument throughput
3.000000000000000000e+03 0.000000000000000000e+00
3.006012024048096009e+03 0.000000000000000000e+00
3.012024048096192473e+03 0.000000000000000000e+00
3.018036072144288482e+03 0.000000000000000000e+00
3.024048096192384946e+03 0.000000000000000000e+00
3.030060120240480956e+03 0.000000000000000000e+00
3.036072144288576965e+03 0.000000000000000000e+00
3.042084168336673429e+03 0.000000000000000000e+00
3.048096192384769438e+03 0.000000000000000000e+00
3.054108216432865902e+03 0.000000000000000000e+00
3.060120240480961911e+03 0.000000000000000000e+00
3.066132264529057920e+03 0.000000000000000000e+00
3.072144288577154384e+03 0.000000000000000000e+00
3.078156312625250393e+03 0.000000000000000000e+00
3.084168336673346857e+03 0.000000000000000000e+00
3.090180360721442867e+03 0.000000000000000000e+00
3.096192384769538876e+03 0.000000000000000000e+00
3.102204408817635340e+03 0.000000000000000000e+00
3.108216432865731349e+03 0.000000000000000000e+00
3.114228456913827813e+03 0.000000000000000000e+00
3.120240480961923822e+03 0.000000000000000000e+00
3.126252505010019831e+03 0.000000000000000000e+00
3.132264529058116295e+03 0.000000000000000000e+00
3.138276553106212305e+03 0.000000000000000000e+00
3.144288577154308769e+03 0.000000000000000000e+00
3.150300601202404778e+03 0.000000000000000000e+00
3.156312625250500787e+03 0.000000000000000000e+00
3.162324649298597251e+03 0.000000000000000000e+00
3.168336673346693260e+03 0.000000000000000000e+00
3.174348697394789724e+03 0.000000000000000000e+00
3.180360721442885733e+03 0.000000000000000000e+00
3.186372745490982197e+03 0.000000000000000000e+00
3.192384769539078206e+03 0.000000000000000000e+00
3.198396793587174216e+03 0.000000000000000000e+00
3.204408817635270680e+03 0.000000000000000000e+00
3.210420841683366689e+03 0.000000000000000000e+00
3.216432865731462698e+03 0.000000000000000000e+00
3.222444889779559162e+03 0.000000000000000000e+00
3.228456913827655171e+03 0.000000000000000000e+00
3.234468937875751635e+03 0.000000000000000000e+00
3.240480961923847644e+03 0.000000000000000000e+00
3.246492985971944108e+03 0.000000000000000000e+00
3.252505010020040118e+03 0.000000000000000000e+00
3.258517034068136127e+03 0.000000000000000000e+00
3.264529058116232591e+03 0.000000000000000000e+00
3.270541082164328600e+03 0.000000000000000000e+00
3.276553106212424609e+03 0.000000000000000000e+00
3.282565130260521073e+03 0.000000000000000000e+00
3.288577154308617082e+03 0.000000000000000000e+00
3.294589178356713546e+03 0.000000000000000000e+00
